Principal_Component_1,Principal_Component_2,Target
2.3251538647311256,-1.9048312432228431,False
0.934907135880278,1.8673609385804992,False
-2.148264403816922,-0.45211846525614124,False
-4.735168864536923,-1.8500842799538182,False
0.0814519198122037,1.385393608324206,True
1.6251379040666691,1.2955530824783617,False
-0.306434927407054,0.47520997636104023,False
-1.2042062386568197,-0.46731910861382736,False
1.2102987921310673,-1.4331697051328225,False
-5.919846020959307,-2.6308071098601857,False
-2.8534948686317283,0.07902998598131528,False
-2.322394615686039,0.007418609354601037,False
-0.75477028855991,-0.41910425099454024,False
1.406309737151567,-4.615022877833336,False
-5.098319597996614,-0.8984612654488809,False
-0.9771291045407096,-0.27193092786907164,False
2.942342901252763,-1.3218513001305663,False
2.398686053439822,-0.8766056010073044,False
-3.608726156850371,1.1618718463510025,False
-4.02938246524032,1.2917934743002344,False
2.283073498595093,-0.7411383239353935,False
-1.7141074179473024,0.11791643924621113,False
0.2695920287186317,-0.6525570190767671,False
0.7436327694404644,0.5170418772856623,False
-1.0237040174875194,0.008794830582648733,False
-2.9978162885835022,-1.9401691463921855,False
-1.1068954211125013,-1.014538914088794,False
3.029126296429378,-1.2160632402616673,False
-1.6486404982736902,-1.8490807360381838,False
-6.696012846209998,0.8898374868741079,False
3.2582568817239417,-1.980685979191646,False
-4.334187057722106,-0.97944993398612,False
0.7666238951369816,0.36717932943042764,False
0.7951360905863035,6.166036446278876,False
6.0242507153059455,8.697588096460983,False
3.379781925406324,0.2600945638466281,False
2.909051908523007,0.23244030682903818,False
-0.4285062450358416,-1.2277774139434994,False
-0.7345817226262561,1.4492648858255224,False
2.628222499812642,-1.3122721666294614,False
-7.927761493565666,2.1316867525759187,False
3.754066652015483,-0.31105562072094073,False
3.065220492784657,1.1977767805769322,False
3.4384309945441083,-0.2533291032317936,False
2.8143128737459246,-0.2464581786837388,False
2.045778382502506,-3.3097307796965634,False
-3.2513047657053105,-1.5375816041096726,False
-1.6510221592996936,-0.25262155759282257,False
-4.803111414538277,0.661424586658345,False
-8.19486690999837,1.832726805378319,False
-4.084493953301574,-0.6760071187153802,False
-4.203817492167607,-3.671229518043281,False
5.323663895455808,-2.6497743356594445,False
0.272663079367329,-0.882057202172223,False
-2.077774624232811,0.3926002675514102,False
2.7742602095461812,-1.2066880565049263,False
-0.84908769759827,-0.49293798313744036,False
4.402537182559184,-2.3440420529759916,False
0.5931981645322015,0.7005927579743421,False
1.495541496902475,0.022961575298326077,True
1.307113382295398,0.20739669658682788,False
-4.535323994164542,-0.8028296177466323,False
-3.7109807033654594,-2.547521844047794,False
-1.4063751893241834,1.8388019642139948,False
-0.8238135583193908,0.2228539662130544,False
-1.9426388764606564,-0.027211451067795996,False
-3.922836586129837,-1.9535036266259702,False
2.0419371144089165,6.72931400764242,False
-1.4137978868544265,0.248109227688509,False
2.0965449493648487,0.991900154914491,False
-2.4966861658267416,0.1794444015857246,False
2.881485001595277,-1.4430963712221574,False
-2.170492169037379,-4.720861561923792,False
-3.4625942790576216,-0.891494565306173,False
-4.118160753745005,-1.318052388781353,False
1.8147209068800096,-2.5058629495072213,False
1.2962379103319885,0.7090833306152393,False
-3.27105761378319,-3.373028425429642,False
-3.0586969939375366,0.046665614464451284,False
3.097359876767966,0.5797307680014797,False
2.222594717427768,0.4693718384225598,False
2.912333960358207,-0.5890278955904112,False
0.04155856279256319,-0.3015930468166094,False
-2.7423057613760276,0.2910454147220785,False
-0.2468035272365337,-0.6064034711215436,False
1.391095644929159,-0.20524245939983768,False
-2.254198389962619,1.4488657723207712,False
2.697201655517366,0.611666230606127,False
-3.5889934328243283,0.35402141996786674,True
-3.9305236782932704,2.780439481671395,False
-3.836334568278602,1.7631257252404966,False
0.593486583203465,-1.007998294539238,False
0.21045028362283832,-0.6615636322639579,False
-1.84840563876177,4.951017540019078,False
1.139847072241488,0.05718606119633331,True
2.325747501078649,1.4638606723446173,False
1.357999379924801,0.43173614792986365,False
4.6516992349546005,-2.2200053689756887,False
-0.37671294841588004,0.1715004147109088,False
1.8778251927346623,1.7213419048051124,False
-2.541208528543322,1.6295041434056852,False
-0.8520131171660223,-0.4808985736590364,False
-3.3395097046998004,-0.8049478903071691,False
-1.0536434206413976,1.3139433171463182,True
3.9818774112546538,-0.22356871583988314,False
0.33213223021594807,0.22651971365334603,False
0.4254951417522939,-2.0837968779852813,False
-4.273879169453208,0.9593672152173957,False
-2.0299985504816087,2.519146108893724,False
-3.85164377452828,-0.8831754867793764,False
2.976963306728162,0.14572554043210387,False
-3.6408106106389138,0.9231804888848991,False
-1.970177496932151,-0.7094426662630697,False
0.607930502409647,-0.7296782002673737,False
-3.6587030744722324,1.39590754299705,False
-2.5541628255054096,-1.3828356749349822,True
0.9022516476091065,-0.21390544542635398,False
-0.10016506202966764,1.3330728110414807,False
-1.5716737562806826,0.221122452515872,False
3.0122931718334827,-1.7454036064074991,False
-2.5796942419067554,-1.598040270447903,False
2.3847695634514974,0.6629223649727036,True
1.7885219597781505,-0.031715404292001544,True
-3.592979436360429,1.1910442227217897,False
-0.4858933486289873,-0.5505440548822055,False
1.805595713270736,1.0729833954273176,False
2.917271028680351,0.1729053124767857,False
0.7572925224198469,-2.2142062277902124,False
6.255421092883301,4.7366533931638815,False
0.8603899404317645,1.4792720183001602,False
-3.4328626631908574,6.647442756712084,False
-1.706788927611678,-3.408722961281859,False
-0.9347531137198588,-1.7185973550169584,False
3.0046275894085763,-0.4218107713728861,False
-0.020266926582296025,-4.919400684566757,False
-1.686582660899943,1.7015574684169934,False
3.4231763954015357,-0.14948725647878214,False
-0.5861142699889738,3.0205960421465305,False
2.122024389575942,1.949090427146232,False
0.5385246555516088,-0.9813100490670728,False
-2.2660609387913677,-1.185942507568864,False
-0.18432302023727504,1.6191562857032693,False
2.5320261645923567,-0.1835975946294387,False
-2.7014201888870413,0.2783900849507708,False
-1.3103965671458837,-0.7394756370259933,False
1.4274547588772877,0.5081242078533471,False
-0.8917719301929293,-0.6522631474787033,False
-0.575714771809773,4.543370708162678,False
-2.3775852344660726,-1.6289803163728276,False
-2.1573840499401697,0.4311243092853513,False
-0.5424278522495177,-1.7570650786329534,False
3.06686629409518,-2.9124075305877604,False
-6.007875135498555,-7.5690719951282315,False
-5.417185759274713,-0.8555764319682453,False
1.3796039444971024,-1.7954617590686854,True
2.393519320523717,-1.9997675344592354,True
-1.1194733839811468,0.5448260104655139,False
-3.1773068527963586,-1.2338595066431155,False
-4.9272406792865615,1.4388583706750813,False
-3.1277005392731394,0.42818640805249647,False
0.48038141751552854,0.7715329719190823,False
0.5421856071580711,2.55593948996687,False
-0.45570308986540237,-0.5659597786939391,False
3.3349823969333947,-1.2800006402329478,False
-4.375956002752609,0.27355231905217003,False
-2.9973043498170346,0.2125380032575075,False
1.869261808877152,-0.06334996197406947,False
0.3040753361917918,1.0638117676054566,False
3.7933105642806666,-0.551031886948135,False
-5.0777387468401045,0.37657157409245945,False
-2.060589854717684,-0.04371300842926134,False
1.0876101035130903,-0.3200382120535019,False
-1.094280146844169,0.9820506309867889,False
1.7474647052956527,-2.4695627413756047,False
-0.330682873673227,-1.3544699601275498,False
1.986943388497727,-0.08409371391206635,False
2.1850806063216432,0.07150368289232717,False
-0.8750864027526664,-0.6750309373560801,False
2.4960139135735115,-0.27685440158411206,False
-1.8118144504879743,2.860653699545267,False
2.3769909038018806,-3.1224674681336944,False
0.8416014976082311,-1.142365274001072,False
-3.3331349360191393,-0.6783622038039142,True
-2.1412477805831567,-2.9017844237609713,False
-4.357299607371939,3.3743644381734024,False
1.9570337791708592,-1.2989853604510297,False
0.44599075708114283,1.0325509887157016,False
-3.112677369225614,0.06586516545423025,False
2.598392985761671,-0.940064856408801,False
-1.4756302299145971,0.5366960238067512,False
1.3246983303286395,-1.7485182576488643,False
0.15889125374758312,0.7269177066122685,False
-2.5297644556767036,0.223374234465117,False
-0.5898705923101566,-1.7739651497324793,False
1.6816033203533638,-1.009650706640648,False
4.07894691679231,4.106278567222949,False
-3.85582842087424,-0.14962878447472794,False
-4.712623677066656,-1.138417078080889,False
-2.0330546062360595,-1.3078474287073067,False
2.507999931088417,-0.1032263564334673,False
5.5009308912498165,0.9015212688569432,False
2.7258003701946647,1.7334615739105614,False
-0.7361278185672366,-0.08069435319976598,False
3.443318128007878,-4.240232514865313,False
0.6013388470219805,-0.5654749886020235,False
-4.63886318226619,-1.584294249703469,False
-0.8618572958734221,1.8045343560357645,False
3.0995074059284144,-0.8231035219976085,False
2.3108655460665357,-0.006578694766757366,False
0.8567209986593729,-0.9349992443033822,False
3.3724024692132137,1.568399069370579,False
1.0950207719427394,0.7197249308163103,False
-0.40912971609805077,2.9647203861284606,False
3.1917809857082537,-1.7753054130230146,False
-5.941155173284268,0.5479704366302222,False
1.7864476808097074,0.8428485011110217,False
-0.6278239062683381,-4.0680581915920335,False
-2.4937436165827727,-0.38933892100622386,False
1.4936952824991918,-0.6837423744700417,False
4.396872455748878,-0.17034840656014053,False
-1.1575228185157949,-2.1267459685030023,False
-6.956579499650585,1.0590331173661658,False
2.813763026233024,-2.3864075970001752,False
-4.420967682460361,-0.7219499304603659,False
-4.037690647596582,-1.075816948362024,False
-2.6935723075899216,0.14975351579195012,False
-1.1999881176024416,-0.7645242909689056,False
-2.8026185203027056,1.9492055905651309,False
-3.271750337900576,1.8015081002941606,True
2.7901269146379293,-0.909290104557505,False
2.3852839867924818,0.4034517752195778,False
-3.852423736851605,1.0453263898676628,False
-3.1673881522923377,-1.8375988696105234,False
-0.3620041982616086,0.29453102162821326,False
0.9673524214047697,-0.352709125829621,False
5.127921002565124,-0.5139166928424305,False
4.559580276141067,-1.3182335336353237,False
0.17857432298521286,-0.42274001590966465,False
0.15163165883517368,0.11184791110974836,False
-3.2398289121289934,1.627968309253342,False
-2.198444901009725,-2.1431441808918468,False
3.7434878477233884,1.4289702334748153,False
-2.4501663926977275,2.3694850198327564,False
2.9105443682509007,2.072244509957239,False
0.6846749135126292,-0.39491885725892667,False
2.409880191965186,0.30009816508750037,False
3.770231909150079,0.8833193113666507,False
4.418755452706133,-0.9427705540377554,False
1.8225859296983373,-1.2199156726122287,False
-2.532905619385132,-0.5404813224081533,False
-2.650614519534154,-0.07962307303192126,False
2.6052948660270614,-1.4518584700104207,False
1.6028359621071429,0.06463025840160017,False
-2.3722057027432895,0.17262982366396853,False
1.3022535757573477,0.0019295540145538915,False
-3.9451212503737247,-1.7666976174816853,False
4.560173725905409,1.3419618956136274,False
-6.44673126072127,-0.1479339725285888,False
-0.5509822683153508,-1.6052146656381827,False
0.28085316117430825,1.3033519857168012,False
-2.503864704205975,2.363764444686995,False
4.1132021354544035,-2.8030269172929203,False
2.347184554835904,0.6801567725566736,False
-2.491378196065583,-0.8250680987762006,False
-0.8000781227249399,-0.6092832354151952,False
1.5915461793187957,-1.7395529410538118,False
-2.9150570068087833,-1.8036799510293122,False
-5.279017545102479,0.7741397005099715,False
-2.022086625025645,-1.2743675839740753,True
1.6892516611706698,4.2912524991856635,False
-2.527472894369714,-4.411634611076177,False
-3.5276407256483457,-0.2869766150838398,False
0.2214405950478233,0.6000249312681359,False
0.4337167392962604,0.3132339819533824,False
-3.3794504870714124,1.739049036082977,False
-0.8141748123227518,-3.3276299658440145,False
3.466390621800762,-2.765188432969118,False
0.5410499045785266,-1.7095559691904707,False
1.9788511389250354,0.29777145409930134,False
-0.44490988420854977,0.5181800156103098,False
4.1080322952616015,0.09941175690328871,False
4.99558715140403,-0.8491036645675502,False
2.6679884232495095,2.084287358344252,False
2.378145249560156,-2.9250028408467523,True
1.5145651202499906,1.116336912384164,False
1.8362696335091289,2.7586743839484678,False
-0.4275897814034285,1.7610407852241674,False
-3.0799432829490088,-0.3581095363290668,False
-2.871319015435599,-0.0756762024902423,False
1.7323158651284256,5.197931009295052,False
-0.48913356655664286,0.8401731493864854,False
2.3440705185807262,0.07145623058890832,False
-2.2352271976077067,0.9170890358600453,False
-4.3985798875432005,0.5884656395597555,False
3.049277217526358,-1.2537369851304037,False
3.3014367866481256,0.47399668171442183,False
2.33574915365294,0.39191870999720607,False
-0.8915662742295583,0.6149632598342399,False
-0.712696673931441,-1.968095395151015,False
-2.673421132514465,1.3752640151590414,False
-0.9494647516200331,0.2841234964676729,False
-3.6307760882396756,1.0533295637837192,False
1.396534191388048,2.5795773702712737,False
-5.0357194140240455,-2.570422205953614,False
3.609438233144474,0.5093092128123103,False
1.3353013779012313,-1.5504273364805583,False
4.198174596641183,0.9733287610381022,False
-2.8391520082171584,1.3988896018227135,False
3.786986891384473,1.3127710704831412,False
-0.9994235377590663,-0.9705316796834793,False
-3.6554285808650335,0.2966591095424001,True
1.4048444820974832,6.8863029862868155,False
-3.1662972804978367,-0.7456499883030346,False
-0.07618704721793781,0.1169678656430914,False
-4.4253204884895005,0.9872631366738366,False
4.599941747428282,-1.6251877514372246,False
-1.7910156530574826,6.945169213396308,False
0.9541939784233747,0.3280087813238925,False
-2.597540193172708,3.615817840372616,False
-3.332093953969396,-1.4655110141403156,False
0.5593245945282361,-2.268917421261026,False
-1.4353223498303458,2.8942345937384366,False
0.5066902995797887,0.640191797369157,False
-5.462208899374561,-0.27173761742146824,False
0.27248348952029633,5.251971711609774,False
1.9213175381036944,0.22345731164617244,False
2.9782152161233695,-1.5304263690501834,True
4.65418819228711,-2.220025152768303,False
-5.56867631002475,1.1298326407317085,False
-0.884810925582065,0.7577820108397554,False
2.6154743891362817,0.6886076907684515,False
-3.5233498915937242,12.545797322871609,False
-0.6580534473182721,-1.267833845891897,False
0.5114568171390995,-1.73441576903543,False
-1.2378624036305113,-3.287817920979021,False
-3.3032874003074078,-1.580021740745694,False
0.43455500323394625,1.2015363462563229,False
3.34972438498026,-1.5062197453574597,False
2.130609532018789,-2.0905070771635876,False
-0.12438939928941209,-0.7222829288608916,False
4.738763428490721,-0.33160819895081983,False
3.3664543409583287,-3.2829891749811617,False
1.519320692428348,0.7185219497632217,False
-2.8231842653765677,0.08680559605242992,False
-1.6924138046619361,0.3400511740093047,False
4.521171423870674,-1.6784607870238042,False
-0.21761961139421124,-3.872253034205447,True
0.269240052993198,0.5072399075812016,False
0.4999127894342874,-1.1585438227300113,False
-0.2991166957206924,0.2679598537867802,False
0.6048776961538418,-0.1795762893890813,False
4.37840878538257,1.3071610431047789,False
-2.258907065163277,-0.904072415916748,False
-0.11499878878193377,3.715852786224994,False
2.578706868961646,-0.6061960729223627,False
1.9734512130052537,-0.32119097409821507,False
-3.5002217934855335,-1.4397517239103532,False
2.650087539226625,-1.2536840480705658,False
2.5827690251525066,1.9969445418652167,False
-2.0171720561876136,-0.5200441789887914,False
-2.9644722913492894,-0.5623282924089646,False
-2.7215566908279323,-0.5250098438816669,False
2.701598564058757,-0.07289379663700533,False
2.5229509870924383,-0.6078683257730114,False
0.4822999833366914,0.8608137333745202,False
2.6320097484161127,-2.139179624977864,False
-2.543237866636349,0.3738970905036167,False
3.237272511655826,-1.332126534573313,False
-0.753107755451857,-7.4568990150942005,False
1.7657334328984313,0.5893876327210553,False
-2.574387068507815,0.38192967643280823,False
-1.0138229509080525,0.07602602999529764,False
-3.6791903962684978,-0.572245858981805,False
-6.0364486984741825,0.0016222276649161,False
0.6543585562242716,1.1176476271451008,False
-0.7163240108248997,-1.064765905840536,False
1.1514736176101668,-1.4624371399252374,True
-1.014252254703764,-0.529353624739281,False
1.6663957486579781,0.9957345490035087,False
0.4614433812847916,-0.2654010051374201,False
3.1632509796678003,0.41323322371409255,False
2.9173852396749407,5.015591936111237,False
2.1767727614824537,-1.4116505595147373,False
-3.6498196641035787,-2.788209891380071,False
-2.8440165682185707,1.385577640182556,False
-2.937767029813975,-0.9929473501244701,False
-0.4774841647303822,-0.08583844555292679,False
2.3892740315185033,-1.4761811685877173,False
-1.1574468469942178,1.8164461526790066,False
-3.8777133487986033,1.7901351944238049,False
3.289629074360784,1.509401865146593,False
-2.7868451640731333,-0.8903093626006748,False
-2.847923053984289,0.955522271198687,False
-3.507629283468903,0.9110772236950839,False
2.779286370696695,-2.433982566999315,False
-1.291556246340914,2.4860524070694594,False
3.4015171496708048,-1.066637678678604,False
-4.303631416611357,-0.9792296238357933,False
-0.7656226743455338,0.5283878092790567,False
-2.5324453884101823,0.84830742513689,False
-3.128187255769805,-2.720699195893256,False
0.3396292851136045,-1.5103263173392654,False
-2.8287014850714716,-1.5813474344702518,False
3.4864041389334837,-2.390677821347344,False
-0.5195835014282195,-0.5756906873262561,False
-0.48344337488576256,-1.8326666942597334,False
0.47511216452759153,-2.1128275566686723,False
-3.0587871441878427,-3.724301220858781,False
-2.120726765376445,0.38950689115992004,False
-2.152199235808179,0.9138977950842335,False
2.3102337286324848,1.5875282819972498,False
-0.25659546423720264,-2.269840620392942,False
-3.179581682530476,1.8896777596191539,False
1.0197019805110288,6.92365946705669,False
-1.7398013447957865,1.444978419258411,False
1.5650771740019715,1.725416441319627,False
-2.877250120152139,1.5452540895774614,False
-2.9665508336972573,-3.802383476128275,False
2.50105233991307,-0.43774085634390525,False
2.4570371312265005,1.5453954296272163,False
5.360180950352933,-0.7877367410729699,False
1.3612195636906128,-2.3314323758778284,False
-2.489749789308712,0.15476507437482243,False
-1.2873457190410695,-1.9672414905359408,False
3.2743556595173926,0.41281825591588894,False
-0.35868743163030586,-2.9820612286850046,False
-3.4373970646576146,-1.095347137181045,False
2.501482586083344,-2.1462527837856773,False
3.3005419621515366,-2.17579912961778,False
-1.545835816440155,-0.13400832906872953,False
3.8259380732567894,-1.3312845730722063,False
-3.2953947593232633,1.8726019390640745,False
-1.0174616302686652,-2.0137397715379883,False
-1.9325001650707907,0.5713128167135567,False
3.295893024982938,3.514948301141901,False
2.63407792775793,0.38465458360791777,False
-1.366441280535353,-0.35150069729569955,False
-0.40771417880580885,-0.7436524979718073,False
0.7593027304513414,1.0403194359927246,False
2.0691718314825027,0.18429110278059121,False
0.9170413064370608,-0.2844369251426195,False
-5.319277195324022,-0.5987737322677585,False
2.2346988568774977,-1.2372863373974639,False
0.3631162245069471,1.015816997304243,False
3.938837241175406,0.8790758173018284,False
0.2267199574067401,-1.6768989707433875,False
-2.897978740189029,-1.1061797060886946,False
4.439147983993774,-4.06161955482986,False
4.045715124612148,-0.6593315124207442,False
2.2775239071777085,-0.44340703107395124,False
2.646542695981308,-1.7529238671416958,False
2.331318449195753,-3.0149969478124046,False
-4.258345099888125,4.243048112515989,False
2.2446025974212205,8.303051096578988,False
0.6187332908271794,-1.798081780539824,False
-1.6687589455852467,4.132132147232418,False
-3.5282826995251853,-2.4146644524150296,False
-2.925188753787845,0.2542367403678852,False
-5.680066596271997,-6.318829590618559,False
2.367675272850871,-2.1019713363566574,False
1.3951200438176938,-2.2171361767575584,False
1.664639176496686,-1.5773316473532382,False
-0.3272655083417357,0.5259526440164761,False
-3.093383912539676,0.1307010612167108,False
-0.8393637147970765,0.27151385401812456,False
3.5634310637166076,-0.3202389768091402,False
-2.025698376630942,1.7060661563911144,False
-1.6576606478455391,-2.9124919047519726,False
-4.063119397936621,0.30257529310629994,False
-3.048736490937815,1.0433519201720516,False
-1.0431740652802113,-1.1720517657977554,False
-1.7524789303552972,0.6597506702743371,False
-1.9409826369830396,1.9975009349307609,False
3.5548050961732525,-0.7782544841105257,False
2.6541323564180677,-1.0420377710643314,False
1.1379639605256802,-2.4049000721647826,False
-2.8814761473242005,-1.9948526690315778,False
2.433139624994073,-1.9413922143299032,False
1.2847653721868455,1.0885104751208918,False
-3.137749183427844,-0.9921094626677032,True
-2.1328204945838816,-1.4452585881205742,False
0.15832047516200512,-0.064550262133977,False
-2.810950265725915,-0.1808700964602227,False
-4.339339973349754,-1.9156057282654873,False
2.8426719600546493,-1.4308976515489151,False
-0.8927836493530555,0.34300957192808146,False
-0.1949287936276999,0.8785598537737164,False
-1.9961682697638212,0.08224834074191403,False
-3.3113448512316555,0.720424976472689,False
0.3361526796316573,-0.11936429956829078,False
-2.3623700058165866,-0.6593926181447435,False
0.6810893275736523,0.5783334386518167,False
3.3557210754936047,-2.1564827774475384,False
0.23931542008979606,0.37510283047464754,False
-4.031833261308404,-0.5257638226580492,False
0.41678433384534347,-0.5786493153745522,False
2.7548570415143847,-3.4923128461381343,False
-5.0333067204629405,2.0649782013015177,False
-2.2796921396687533,1.2120398255412204,False
0.5790061954591245,-0.8284664558778417,False
-4.979062067376441,4.402607309690508,True
1.140527470092752,2.4805651223404617,False
3.9954391919366086,-0.7486630057526277,False
0.30878133005099373,2.948184667985535,False
-0.7686217883415819,-0.2649286150602133,False
-2.057132357754351,-1.0027521291117902,False
-3.952346659974224,-0.3359963050413489,False
0.8019112594989682,-1.7498794672274844,False
5.294804189326455,-1.293814041792869,False
3.8872129010954484,-0.5279508431110397,False
-3.3235394617572505,1.6609069200594195,False
0.2854714444141479,-0.5500133538341088,False
-3.175740231311607,2.234069011339375,False
2.2791781184924385,-0.7679254787749071,False
1.759731044981389,1.0364566812116431,False
2.5672880178117796,-0.2204331359296006,False
0.786256825894226,-1.8530680009453,False
3.120830758418341,0.2370753175738288,False
